Title,Class
"International mathematical congresses, an illustrated history, 1893 - 1986",51
Cross-linguistic and cross-cultural perspectives on academic discourse,40
Learning Stencyl 3.x game development beginner's guide,79
"American writers as image-makers, Earthly delights, unearthly adornments",81
Human information processing in accounting,65
"A Typology and History of Adverbial Subordinators Based on European Languages, Adverbial Subordination",41
A cultural history of the English language,42
Power and community in world politics,32
"Main currents of West African history, 1940 - 1978",96
"Unto others, the evolution and psychology of unselfish behavior",17
Triangular and Jordan representations of linear operators,51
"Approaches to poetry, some aspects of textuality, intertextuality and intermediality",80
"International company taxation in the era of information and communication technologies, issues and options for reform",33
"The car and the city, the automobile, the built environment and daily urban life",30
"Exorcising blackness, historical and literary lynching and burning rituals",81
"Lyrics on Freedom, Love and Death",81
"Phrase and word origins, a study of familiar expressions",42
"Partial differential equations, an introduction to a general theory of linear boundary value problems",51
"Wishwood revisited, a new interpretation of T. S. Eliot's The family reunion",82
A new introduction to philosophy,10
Philosophical works including the works on vision,19
"For whom the cloche tolls, a scrap-book of the twenties",82
"Language and meaning in cognitive science, cognitive issues and semantic theory",15
"The voluntary sector, the state and the law",34
A dictionary of management terms,65
A guide to psychologists and their concepts,15
"Reading, writing, and proving, a closer look at mathematics",51
"New scientific applications of geometry and topology, [lecture notes prepared for the American Mathematical Society Short Course New Scientific Applications of Geometry and Topology, held in Baltimore, Maryland, January 6 - 7, 1992]",51
Encyclopedia of immigrant health,61
The Sino-Tibetan languages,49
Individual and community in Paul's letter to the Romans,22
Sophisticated Rationality im Centipede-Spiel,51
"Shakespeare, a very short introduction",82
"Understanding context, environment, language, and information architecture",30
Good lives and moral education,37
Techniques of climatology,55
The archaeology of Greek and Roman Troy,93
Centennial Tales and Selected Poems,81
"Into the light, the projected image in American art 1964 - 1977 ; [... published on the occasion of the exhibition ""Into the Light: The Projected Image in American Art 1964 - 1977"" at the Whitney Museum of American Art, New York, October 18, 2001 - January 6, 2002]",70
"Cross-border investments with Germany - tax, legal and accounting, in honour of Detlev J. Piltz",34
Searching for safety,30
"Planets on tables, poetry, still life, and the turning world",81
"The sociocultural turn in psychology, the contextual emergence of mind and self",15
"An introd. to basic concepts, Phonology",41
"The sting and the twinkle, conversations with Sean O'Casey",82
"White by law, the legal construction of race",34
"Dramatic parallels in Michael Tippett's operas, analytical essays on the musico-dramatic techniques",78
"ESP8266 home automation projects, leverage the power of this tiny WiFi chip to build exciting smart home projects",69
"Elementary statistics, a problem solving approach",51
Mathematics for the life sciences,57
"Proteases, new perspectives",57
Strength training for coaches,61
"Functional analysis, holomorphy, and approximation theory",51
The case for solar energy investments,33
Same-sex desire and love in Greco-Roman antiquity and in the classical tradition of the West,30
"Online communities, a case study of the office of the future",38
"Vlpia Noviomagvs - Roman Nijmegen, the Batavian capital at the imperial frontier",93
"Between bargaining and politics, an introduction to European labor relations",32
"Subjectivity and Power in the New Sexual Democratic Turn, The Political Imaginary of Sexual Freedom",30
"Electricity pricing, theory and case studies",33
"Plantae Wilsonianae, an enumeration of the woody plants collected in western China for the Arnold Arboretum of Harvard University during the years 1907, 1908, and 1910 by E. H. Wilson",58
"Woman and the demon, the life of a Victorian myth",82
"A rhetoric of the unreal, studies in narrative and structure, especially of the fantastic",80
"Flowering Blood, The Cinema of Takeshi Kitano",79
"The geographic spread of infectious diseases, models and applications",61
"Passion lends them power, a study of Shakespeare's love tragedies",82
"Cindy Sherman, retrospective ; [... published on the occasion of the exhibition of the same name ... ; exhibition tour: The Museum of Contemporary Art, Los Angeles, November 2, 1997 through February 1, 1998 ... Art Gallery of Ontario, Toronto, October 1, 1999 through January 2, 2000]",77
"The intercultural dimension, foreign language education in the primary school",22
Introduction to the mathematics of operations research with Mathematica,65
Natural gas prospects,33
Antiochos III and the cities of Western Asia Minor,93
DNA methylation and cellular differentiation,57
The German poets of the First World War,83
"Origins, Contemporary Reforms and Practices, and New Perspectives, Spatial Planning in Ghana",71
"Lattice defects in semiconductors, 1974, invited and contributed papers from the International Conference on Lattice Defects in Semiconductors, held in Freiburg, 22 - 25 July 1974",62
"Current Practices and Future Directions, Supporting Families Experiencing Homelessness",61
Studies in the language of Homer,88
Micro-manufacturing engineering and technology,67
"Criminal justice forecasts of risk, a machine learning approach",36
The theory of algebraic numbers,51
The beginnings of rhetorical theory in classical Greece,80
"Consumer Health Informatics, Informing Consumers and Improving Health Care",61
"The efficacy of parental blessing, a narrative critical study of Gen 27:1-28:9 in its context of Gen 25:19-33:20",22
"Esprit, the comprehensive design principle",74
"Migrant memories, cultural history, cinema and the Italian post-war diaspora in Britain",30
"Basic processes in reading, visual word recognition",41
Culture and language use,30
Self-organized surfactant structures,61
Metaphysics and Truthmakers,11
"Towards sustainable development, environmental indicators",36
A theory of the good and the right,17
"Sacred or neural?, The potential of neuroscience to explain religious experience",23
"Solitons, nonlinear pulses and beams",53
"Uncertainty in economics, readings and exercises",33
Notes on set theory,51
Professions and patriarchy,30
"Inequality in Britain, freedom, welfare and the state",36
Contemporary Japanese thought,95
"Beyond good company, next generation corporate citizenship",65
"Creating customer value through strategic marketing planning, a management approach",65
"Head first PMP, [a brain-friendly guide ; a learner's companion to passing the project management professional exam]",65
Hearts of three,81
"Challenges and Opportunities, Private Equity in China",33
"The Three Boys, and Other Buddhist Folktales from Tibet",39
"Friedrich Schröder-Sonnenstern, [... on the occasion of the exhibition ""Friedrich Schröder-Sonnenstern. From Barefoot Prophet to Avant-Garde Artist"", 16 March trough 30 April 2011]",74
"The royal horse and rider, painting, sculpture, and horsemanship 1500 - 1800",70
Free radicals and oxidation phenomena in biological systems,61
"Acquisition of shares in a foreign country, substantive law and legal opinions",34
Matrix theory with applications,51
"More food styling for photographers and stylists, a guide to creating your own appetizing art",77
Letters on landscape photography,77
"Howards End, authoritative text, textual appendix, backgrounds and contexts, criticism",82
