Title,Class
"The writer writing, philosophic acts in literature",8
"A Biography of Wm. Lloyd Garrison, Against Wind and Tide",9
"Concord in discord, the plays of John Ford, 1586 - 1986",8
"American history, a very short introduction",9
"Explore Lightroom 4, a roadmap for photographers",0
"19th International Conference, FASE 2016, Held as Part of the European Joint Conferences on Theory and Practice of Software, ETAPS 2016, Eindhoven, The Netherlands, April 2-8, 2016, Proceedings, Fundamental Approaches to Software Engineering",0
"Gallia Narbonensis, with a chapter on ""Alpes Maritimae"" ; Southern France in Roman times",9
Atlas of South America,9
"Dot calm, the search for sanity in a wired world",1
Mineral economics of Africa,5
"Spanish fiction in the digital age, generation X remixed",8
Macromedia Flash MX for Windows and Macintosh,0
ASP.NET unleashed,0
"The economics of environmental protection, theory and demand revelation",3
"Books, scribes, and learning in the Frankish Kingdoms, 6th - 9th centuries",0
"Reconstructing evolution, new mathematical and computational advances",5
"Microeconomics and the public economy, a defence of Leviathan",3
Trace element analysis of food and diet,6
"First International Conference, UCMedia 2009, Venice, Italy, December 9-11, 2009, Revised Selected Papers, User Centric Media",0
"Lie groups, an introduction through linear groups",5
"Description based on print version record. - Includes index, Sams teach yourself Android application development in 24 hours",0
Donald Barthelme,8
"Academic writing for graduate students, essential tasks and skills ; a course for nonnative speakers of English",8
Critique of Psychoanalysis,1
"Stevie Ray, soul to soul",7
Elements of differentiable dynamics and bifurcation theory,5
The handbook of language and gender,1
"Freud, photography, and the history of art, Mirrors of memory",1
"American Gothic, poems",8
"Migration considerations for CICS using CICS CM, CICS PA, and CICS IA",0
"Making the European Monetary Union, the role of the Committee of Central Bank Governors and the origins of the European Central Bank",3
Surplus Analysis of Sparre Andersen Insurance Risk Processes,3
"The basic humor process, a cognitive-shift theory and the case against incongruity",1
"Poor parents, social policy and the ""cycle of deprivation""",3
"Literacy, an introduction",3
The Essence and Measurement of Organizational Efficiency,6
Interrogating the treaty: essays in the contemporary law of treaties,3
"Preventing corporate fiascos, a systemic approach",6
Evaluating business and industry training,6
"9th International Conference, ICIG 2017, Shanghai, China, September 13-15, 2017, Revised Selected Papers, Part III, Image and Graphics",0
"Seamus Heaney, poet of contrary progressions",8
"The Epistle of James, a commentary on the Greek text",2
The OECD and European welfare states,3
"Interregnum, beyond liquid modernity",3
"They still pick me up when I fall, the role of caring in youth development and community life",3
"Jewish exiles and European thought during the Third Reich, Baron, Popper, Strauss, Auerbach",1
Parallel processing for computer graphics,0
Chinese Americans and the politics of race and culture,3
"Algebraic informatics, third international conference, CAI 2009, Thessaloniki, Greece, May 19 - 22, 2009 ; proceedings",0
Robust Model-Based Fault Diagnosis for Dynamic Systems,6
"Trilingualism in family, school and community",3
Anatomy of seed plants,5
"Irenik als Kommunikationsreform, das Colloquium Charitativum von Thorn 1645",9
"Uncertain identity, international migration since 1945",3
"Securing human mobility in the age of risk, new challenges for travel, migration, and borders",3
Language and history in the early Germanic world,4
"Perspectives on thinking, learning, and cognitive styles",1
"Bonded labour, global and comparative perspectives (18th-21st century)",3
"7th International Conference on Extending Database Technology Konstanz, Germany, March 2731, 2000 Proceedings, Advances in Database Technology  EDBT 2000",0
"Beyond 3G, bringing networks, terminals, and the Web together ; LTE, WiMAX, IMS, 4G devices and the mobile Web 2.0",6
"English dictionaries 800 - 1700, the topical tradition",4
"Fundamentals of Computerized Tomography, Image Reconstruction from Projections",6
"A New Approach to Healthcare Interiors, Designing the Patient Room",7
A history of Italian cinema,7
Introductory Raman spectroscopy,5
"9th international conference, ICEC 2010, Seoul, Korea, September 8-11, 2010 ; proceedings, Entertainment computing - ICEC 2010",0
"Thermodynamic formalism, the mathematical structures of classical equilibrium statistical mechanics",5
Introduction to theories of personality,1
"12th international conference, CAIP 2007, Vienna, Austria, August 27 - 29, 2007 ; proceedings, Computer analysis of images and patterns",0
The Cambridge companion to the Lied,7
Green Carbon : The role of natural forests in carbon storage,5
Judenmord in Lettland 1941 - 1945,9
"Declarative Programming, Sasbachwalden 1991, PHOENIX Seminar and Workshop on Declarative Programming, Sasbachwalden, Black Forest, Germany, 18-22 November 1991",0
"Multilingualism, second language learning, and gender",4
Leading Responsibly in the Asian Century,6
"Systems, new paradigms for the human sciences",3
"Seam framework, experience the evolution of Java EE",0
"Boundaries, the making of France and Spain in the Pyrenees",9
"The enthusiastical concerns of Dr. Henry More, religious meaning and the psychology of delusion",2
"Everyday letters for busy people, hundreds of samples you can adapt at a moment's notice : invitations and resignations, complaints and condolences, e-mail and snail mail, and more",8
"Connectionist models and their implications, readings from cognitive science",0
"Music of the Spheres and the Dance of Death, Studies in Musical Iconology",7
A bibliographical guide to old Frisian studies,0
"Noun phrases and nominalizations, the syntax of DPs",4
Building industrial competitiveness in developing countries,3
The physics of magnetic recording,6
"Crowding Out Fiscal Stimulus, Testing the Effectiveness of US Government Stimulus Programs",3
"Prolog user's handbook, a library of utility programs",0
"Social cognition, how individuals construct social reality",3
Matrix analysis and applied linear algebra,5
"Anatolian kilims, the Caroline & H. McCoy Jones collection ; [exhibition, Fine Arts Museums of San Francisco, M. H. de Young Memorial Museum, 10 November 1990 - 27 January 1991]",7
"The day Commodus killed a rhino, understanding the Roman games",7
"Beginning iOS AR Game Development, Developing Augmented Reality Apps with Unity and C#",0
"Cosmopolis, prospects for world government",3
"7th international conference, ProvSec 2013, Melaka, Malaysia, October 23 - 25, 2013 ; proceedings, Provable security",0
Homotopy equivalences of 3-manifolds and deformation theory of Kleinian groups,5
Anthology of ancient Greek popular literature,8
"An Interactive Book and CD Package, The Ultimate Authorware Attain Tutorial",0
Physics and mathematics of strings,5
"Clinical Anesthesia, Near Misses and Lessons Learned",6
"Mark Morrisroe, [... on the occasion of the exhibition ""Mark Morrisroe"" at Fotomuseum Winterthur, November 27, 2010 - February 13, 2011, traveling to Artists Space, New York, in Fall 2011 and to Villa Stuck, Munich, in Spring 2012]",7
Aromatic chemistry,5
"Architectures of knowledge, firms, capabilities, and communities",3
Symmetry principles and magnetic symmetry in solid state physics,5
"Object oriented programming, with prototypes",0
"Computer Aided Design, Fundamentals and System Architectures",6
"Musical Multiverse Ontologies, The Topos of Music III: Gestures",7
"16th international conference, IPCO 2013, Valparaíso, Chile, March 18 - 20, 2013 ; proceedings, Integer programming and combinatorial optimization",5
Law relating to financial services,3
"Proceedings of the Seventh Annual Z User Meeting, London 14-15 December 1992, Z User Workshop, London 1992",0
"Metaphor and metonymy at the crossroads, a cognitive perspective",4
Territorial changes and international conflict,3
"The EU Charter of Fundamental Rights, from declaration to binding instrument",3
Conflict management,6
"Gifts, a study in comparative law",3
Reform and expansion 1500 - 1660,2
Linear holomorphic partial differential equations and classical potential theory,5
"The voice of the other, language as illusion in the formation of the self",4
"Harmful and undesirable, book censorship in Nazi Germany",3
"Napoleon Hill's Think and grow rich, a 52 brilliant ideas interpretations",6
"Maintaining & evolving successful commercial Web sites, managing change, content, customer relationships, and site measurement",6
"16th Scandinavian conference, SCIA 2009, Oslo, Norway, June 15 - 18, 2009 ; proceedings, Image analysis",6
"Mie and beyond, Optical properties of nanoparticle systems",5
"Revelatory Events, Three Case Studies of the Emergence of New Spiritual Paths",2
"Nanostructured materials by high-pressure severe plastic deformation, [proceedings of the NATO Advanced Study Institute on Nanostructured Materials by High-Pressure Severe Plastic Deformation, September 22 - 24, 2004, Donetsk]",6
"Scientific computing, an introduction using Maple and Matlab",5
"The non-designer's presentation book, principles for effective presentation design",0
